Original_Name	Blinded_Name
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_049.tif	blind_0025
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_050.tif	blind_0081
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_051.tif	blind_0026
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_052.tif	blind_0044
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_053.tif	blind_0062
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_054.tif	blind_0070
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_055.tif	blind_0002
GFP-FKBP-TACC3_MLN8237_chTOG_647_070.tif	blind_0034
GFP-FKBP-TACC3_MLN8237_chTOG_647_071.tif	blind_0035
GFP-FKBP-TACC3_MLN8237_chTOG_647_072.tif	blind_0072
GFP-FKBP-TACC3_MLN8237_chTOG_647_073.tif	blind_0049
GFP-FKBP-TACC3_MLN8237_chTOG_647_074.tif	blind_0082
GFP-FKBP-TACC3_MLN8237_chTOG_647_075.tif	blind_0067
GFP-FKBP-TACC3_MLN8237_chTOG_647_076.tif	blind_0066
GFP-FKBP-TACC3_MLN8237_chTOG_647_077.tif	blind_0068
GFP-FKBP-TACC3_MLN8237_chTOG_647_078.tif	blind_0007
GFP-FKBP-TACC3_MLN8237_chTOG_647_079.tif	blind_0004
GFP-FKBP-TACC3_MLN8237_chTOG_647_080.tif	blind_0030
GFP-FKBP-TACC3_MLN8237_chTOG_647_081.tif	blind_0055
GFP-FKBP-TACC3_MLN8237_chTOG_647_082.tif	blind_0073
GFP-FKBP-TACC3_MLN8237_chTOG_647_083.tif	blind_0059
GFP-FKBP-TACC3_MLN8237_chTOG_647_084.tif	blind_0041
GFP-FKBP-TACC3_untransfected_chTOG_647_056.tif	blind_0001
GFP-FKBP-TACC3_untransfected_chTOG_647_057.tif	blind_0078
GFP-FKBP-TACC3_untransfected_chTOG_647_058.tif	blind_0075
GFP-FKBP-TACC3_untransfected_chTOG_647_059.tif	blind_0079
GFP-FKBP-TACC3_untransfected_chTOG_647_060.tif	blind_0024
GFP-FKBP-TACC3_untransfected_chTOG_647_061.tif	blind_0077
GFP-FKBP-TACC3_untransfected_chTOG_647_062.tif	blind_0033
GFP-FKBP-TACC3_untransfected_chTOG_647_063.tif	blind_0042
GFP-FKBP-TACC3_untransfected_chTOG_647_064.tif	blind_0064
GFP-FKBP-TACC3_untransfected_chTOG_647_065.tif	blind_0058
GFP-FKBP-TACC3_untransfected_chTOG_647_066.tif	blind_0011
GFP-FKBP-TACC3_untransfected_chTOG_647_067.tif	blind_0009
GFP-FKBP-TACC3_untransfected_chTOG_647_068.tif	blind_0045
GFP-FKBP-TACC3_untransfected_chTOG_647_069.tif	blind_0061
